%       "time"           "x"            "y"           "z"      "uindex"    "i"  "j"  "k"          "head"           "temp"           "pres"    "satn"           "epot"       "conc0001",            "vx"             "vy"             "vz"          "bhpr"            "kz" 
%
  0.194000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79921510E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.194000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.79413549E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.195000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79922391E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.195000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.79426059E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.196000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79923250E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.196000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.79438272E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.197000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79924088E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.197000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.79450196E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.198000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79924905E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.198000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.79461836E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.199000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79925701E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.199000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.79473201E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
%
  0.200000000E+02  0.430000E+02   0.310000E+02   0.100000E+01       489    22    16     1  0.10527492E+02   0.10000000E+02   0.19343665E+00   0.00000000E+00   0.00000000E+00   0.79926478E-01   0.15089506E-07   0.27593387E-06   0.00000000E+00   0.00000000E+00   0.24612355E-11
  0.200000000E+02  0.190000E+02   0.310000E+02   0.100000E+01       477    10    16     1  0.10432577E+02   0.10000000E+02   0.19250582E+00   0.00000000E+00   0.00000000E+00   0.79484296E-01   0.71234332E-08   0.73747463E-07   0.00000000E+00   0.00000000E+00   0.85719887E-12
